sku_id,store_id,category,brand,price,cost,on_hand,lead_time_days,days_since_first_sale,avg_daily_sales_30d,avg_daily_sales_90d,total_sales_365d,sales_last_7d,promo_flag_14d,promo_depth,price_elasticity_est,seasonality_index,store_footfall,store_income_bracket,region,days_out_of_stock_365d,returns_rate,shelf_life_days,is_new_launch,competitor_price_index,holiday_flag,label_deadstock_90d,snapshot_date
SKU_05914,STORE_026,Footwear,Per Una,2098.93,917.77,46,16,562,4.25,1.07,3050,171,0,0.23,-1.3,1.1,5689,low,South,17,0.2,360,0,1.02,0,0,2025-03-04 07:34:22.700010
SKU_05915,STORE_013,Beauty,Per Una,3945.24,1001.7,36,2,1800,3.21,0.03,1625,166,1,0.27,-0.56,1.06,7208,low,East,34,0.04,275,0,1.12,0,0,2025-08-07 07:34:22.700010
SKU_05916,STORE_017,Footwear,Autograph,543.87,926.98,63,11,1417,0.5,1.82,723,183,0,0.4,-1.45,0.86,8778,high,West,14,0.25,256,0,1.11,0,0,2025-03-05 07:34:22.700010
SKU_05917,STORE_038,Footwear,Autograph,3331.18,1879.33,45,3,187,2.14,2.23,1983,10,0,0.29,-1.51,1.27,9972,high,North,9,0.23,253,0,1.02,0,0,2024-11-30 07:34:22.700010
SKU_05918,STORE_017,Beauty,Autograph,2353.83,415.84,53,6,1898,8.52,4.75,4956,187,0,0.11,-2.29,0.72,2959,low,West,28,0.02,40,1,0.86,0,0,2025-08-02 07:34:22.700010
SKU_05919,STORE_048,Beauty,M&S Core,1806.3,3557.44,48,25,1296,6.16,0.93,3608,12,0,0.07,-1.28,1.1,1144,high,East,10,0.27,341,0,1.16,0,1,2025-02-28 07:34:22.700010
SKU_05920,STORE_014,Accessories,Per Una,4651.36,2945.93,48,13,1281,12.4,1.39,4269,39,1,0.49,-1.38,0.52,7031,med,South,35,0.22,198,0,0.86,1,0,2025-01-30 07:34:22.700010
SKU_05921,STORE_045,Apparel,Per Una,3933.06,2102.69,47,17,1076,1.55,2.13,627,123,0,0.48,-2.19,1.39,4533,med,Central,23,0.23,157,0,0.94,0,1,2025-04-16 07:34:22.700010
SKU_05922,STORE_006,Home,Goodmove,1251.44,428.42,51,5,1483,0.85,1.38,3661,42,0,0.31,-1.49,1.07,4096,high,South,76,0.24,169,0,1.0,0,0,2024-10-14 07:34:22.700010
SKU_05923,STORE_035,Home,Per Una,3330.21,584.88,52,12,1051,1.11,2.69,4664,97,0,0.39,-0.55,0.79,7268,low,North,56,0.24,211,0,0.88,0,0,2025-05-11 07:34:22.700010
SKU_05924,STORE_046,Home,Per Una,4145.98,484.02,50,13,919,0.19,1.73,729,168,0,0.3,-1.8,0.58,7401,low,West,40,0.05,0,0,0.86,0,0,2025-02-25 07:34:22.700010
SKU_05925,STORE_014,Footwear,M&S Core,4947.83,157.52,57,10,269,2.26,0.48,4225,26,0,0.43,-1.18,0.67,2268,high,North,62,0.25,222,0,0.99,0,0,2025-04-15 07:34:22.700010
SKU_05926,STORE_047,Beauty,Autograph,3551.44,2701.66,34,15,539,0.52,6.51,1651,22,1,0.41,-1.1,1.41,7967,low,East,87,0.05,50,0,0.85,1,0,2025-04-14 07:34:22.700010
SKU_05927,STORE_008,Beauty,M&S Core,3514.32,2089.58,40,5,1756,3.24,0.14,4504,107,0,0.08,-1.45,0.76,2998,high,West,85,0.28,312,0,0.95,0,0,2025-08-21 07:34:22.700010
SKU_05928,STORE_015,Beauty,Blue Harbour,3142.8,1590.05,58,3,1729,6.05,0.03,2868,112,1,0.36,-0.93,0.67,1904,low,South,71,0.04,36,0,0.91,0,0,2025-07-13 07:34:22.700010
SKU_05929,STORE_027,Apparel,Goodmove,391.01,1455.38,54,4,1579,0.91,1.63,710,15,0,0.07,-1.49,1.34,5944,high,Central,17,0.16,257,0,1.12,1,0,2025-07-20 07:34:22.700010
SKU_05930,STORE_013,Beauty,Goodmove,3007.27,1899.41,58,21,1669,2.15,0.13,4270,110,0,0.12,-1.71,1.08,1859,med,South,7,0.17,241,0,1.05,0,1,2025-05-03 07:34:22.700010
SKU_05931,STORE_049,Beauty,Goodmove,4063.23,1952.35,53,23,344,3.48,3.36,1967,41,0,0.34,-2.01,0.61,6522,low,West,60,0.2,33,0,1.19,0,0,2025-07-27 07:34:22.700010
SKU_05932,STORE_031,Footwear,Autograph,2097.01,642.4,49,11,1813,0.54,1.91,2884,49,0,0.2,-0.73,0.54,2668,high,North,48,0.01,220,0,0.96,0,1,2025-08-14 07:34:22.700010
SKU_05933,STORE_035,Accessories,Autograph,3016.5,2172.99,53,25,1396,0.51,1.85,2526,38,0,0.28,-1.71,0.79,798,med,South,36,0.29,118,0,0.82,0,0,2025-08-05 07:34:22.700010
SKU_05934,STORE_006,Home,Autograph,4646.14,287.31,48,28,605,0.17,1.33,2555,79,1,0.38,-0.67,1.49,2274,med,East,61,0.18,240,0,1.03,0,0,2025-07-22 07:34:22.700010
SKU_05935,STORE_005,Footwear,Goodmove,1024.76,3760.72,47,23,1380,0.69,1.14,3608,171,1,0.17,-1.53,1.25,9717,med,Central,53,0.16,188,1,1.12,0,0,2024-11-13 07:34:22.700010
SKU_05936,STORE_022,Footwear,Goodmove,1545.28,2885.45,46,27,992,4.4,1.75,1740,157,0,0.04,-1.71,1.44,4597,high,East,47,0.23,79,0,1.15,0,0,2025-01-11 07:34:22.700010
SKU_05937,STORE_049,Footwear,Goodmove,728.52,136.89,56,26,486,0.22,0.11,2883,166,0,0.14,-1.37,0.95,9558,low,West,45,0.18,320,0,1.19,0,1,2025-01-06 07:34:22.700010
SKU_05938,STORE_023,Home,Blue Harbour,2600.17,1226.44,53,29,1315,0.67,0.84,535,174,1,0.22,-1.32,1.23,8348,high,South,52,0.12,331,0,1.02,0,0,2024-12-14 07:34:22.700010
SKU_05939,STORE_025,Footwear,Blue Harbour,4229.32,3932.61,46,5,1227,3.85,1.56,442,118,0,0.07,-0.74,1.41,7803,low,Central,68,0.18,283,0,1.1,1,0,2025-01-25 07:34:22.700010
SKU_05940,STORE_034,Accessories,Goodmove,2288.04,288.98,54,17,1292,3.57,0.35,3459,151,0,0.23,-2.12,0.83,3857,med,Central,27,0.05,86,0,0.92,1,0,2024-12-11 07:34:22.700010
SKU_05941,STORE_026,Beauty,Autograph,534.23,672.23,37,15,1374,0.23,5.61,230,114,0,0.18,-0.78,1.33,820,high,North,86,0.26,265,0,0.99,0,0,2024-09-15 07:34:22.700010
SKU_05942,STORE_047,Accessories,Autograph,1463.98,1960.75,54,20,46,2.57,2.69,770,128,0,0.43,-1.19,0.73,4403,low,East,7,0.24,280,0,1.08,1,0,2024-10-20 07:34:22.700010
SKU_05943,STORE_005,Beauty,Blue Harbour,4469.59,1478.45,42,2,704,0.93,2.83,4170,150,0,0.16,-1.35,1.02,7834,low,East,59,0.02,88,0,0.97,0,0,2025-08-28 07:34:22.700010
SKU_05944,STORE_026,Beauty,Blue Harbour,2875.12,3942.4,53,3,924,0.09,1.67,1166,167,0,0.4,-2.39,1.32,3897,low,East,62,0.18,334,1,0.99,0,0,2025-09-02 07:34:22.700010
SKU_05945,STORE_020,Footwear,Goodmove,4586.54,2204.41,45,29,1325,0.1,0.76,1037,153,0,0.47,-1.91,0.58,5332,med,South,2,0.25,231,0,0.8,0,0,2025-01-21 07:34:22.700010
SKU_05946,STORE_006,Footwear,Goodmove,4204.3,3770.67,41,2,961,0.79,5.75,3984,13,0,0.15,-1.79,1.21,4021,high,North,15,0.15,337,0,1.01,0,0,2025-06-11 07:34:22.700010
SKU_05947,STORE_006,Home,Autograph,2187.6,1569.6,39,9,443,3.47,2.46,3748,161,0,0.44,-1.54,1.02,7939,med,Central,9,0.21,274,0,1.07,0,0,2025-05-03 07:34:22.700010
SKU_05948,STORE_050,Apparel,Per Una,3240.01,1161.16,54,6,374,3.9,1.77,4245,47,1,0.34,-1.38,1.46,2983,high,East,23,0.01,170,0,1.11,0,0,2025-05-20 07:34:22.700010
SKU_05949,STORE_018,Accessories,Autograph,3388.24,1224.84,64,15,1611,4.09,1.64,2185,34,0,0.35,-0.8,1.32,4858,med,West,80,0.19,172,0,1.0,0,0,2025-05-15 07:34:22.700010
SKU_05950,STORE_004,Home,Autograph,3783.63,2582.74,43,28,919,0.41,1.08,3182,187,1,0.42,-0.52,1.34,9087,low,West,0,0.04,85,0,1.09,0,0,2025-04-18 07:34:22.700010
SKU_05951,STORE_017,Home,Goodmove,1797.24,2455.65,45,3,1760,1.73,2.19,4225,124,0,0.3,-1.7,0.75,7678,high,Central,47,0.17,294,1,1.0,0,0,2025-07-04 07:34:22.700010
SKU_05952,STORE_014,Accessories,Per Una,1586.15,2259.04,51,16,1979,0.18,2.02,2918,123,0,0.25,-1.66,1.36,6473,med,South,20,0.05,270,1,0.87,1,0,2025-05-07 07:34:22.700010
SKU_05953,STORE_014,Accessories,Per Una,3485.03,837.37,53,23,572,3.72,1.48,4037,45,0,0.11,-0.85,0.79,1187,low,West,7,0.14,293,1,1.03,0,1,2024-10-19 07:34:22.700010
SKU_05954,STORE_013,Beauty,Goodmove,4129.02,1127.44,48,12,458,4.98,1.23,4477,177,1,0.01,-2.01,0.82,5220,low,Central,36,0.19,321,0,0.88,1,1,2024-12-14 07:34:22.700010
SKU_05955,STORE_007,Apparel,M&S Core,2187.38,1227.55,48,16,1164,2.65,0.01,1288,48,1,0.01,-1.64,1.25,8667,med,North,62,0.28,198,0,1.06,0,0,2025-02-02 07:34:22.700010
SKU_05956,STORE_044,Footwear,Goodmove,1740.13,3478.31,41,6,188,0.2,6.79,3564,115,1,0.21,-1.91,0.65,4310,high,North,82,0.11,218,0,0.82,0,0,2025-02-03 07:34:22.700010
SKU_05957,STORE_015,Apparel,Blue Harbour,4161.58,3287.6,47,22,409,0.65,4.18,4221,76,1,0.36,-1.49,1.47,3848,med,South,50,0.13,33,0,1.14,0,1,2025-03-06 07:34:22.700010
SKU_05958,STORE_019,Apparel,Per Una,3496.36,899.6,44,18,620,3.11,1.35,129,43,0,0.46,-1.21,0.71,5021,med,South,23,0.13,203,0,1.04,0,0,2024-12-13 07:34:22.700010
SKU_05959,STORE_043,Footwear,Goodmove,1848.04,671.06,46,8,1706,1.6,0.26,899,113,0,0.48,-1.54,0.58,6626,high,East,47,0.22,313,0,1.17,1,0,2025-03-13 07:34:22.700010
SKU_05960,STORE_047,Apparel,Autograph,2741.4,498.35,44,5,626,0.31,0.62,3567,68,1,0.05,-1.99,0.56,9181,low,South,0,0.14,166,0,0.82,0,0,2025-02-18 07:34:22.700010
SKU_05961,STORE_044,Home,Autograph,4811.14,363.79,65,19,1904,10.27,0.1,2333,180,0,0.29,-0.79,0.62,5565,low,Central,69,0.06,51,1,0.93,0,0,2024-12-21 07:34:22.700010
SKU_05962,STORE_035,Home,Autograph,3798.38,3940.02,66,21,1262,1.65,0.36,1940,85,1,0.03,-1.77,1.01,742,med,Central,37,0.06,51,0,1.13,1,0,2025-02-23 07:34:22.700010
SKU_05963,STORE_017,Footwear,Goodmove,1262.99,3264.05,55,2,229,0.24,0.95,4435,40,0,0.18,-2.36,0.84,1442,low,North,48,0.18,189,0,1.11,0,1,2024-09-28 07:34:22.700010
SKU_05964,STORE_035,Footwear,M&S Core,1615.15,166.02,55,17,53,0.74,2.41,4257,183,0,0.44,-1.17,1.0,3781,low,North,18,0.09,322,0,0.91,1,0,2024-10-27 07:34:22.700010
SKU_05965,STORE_019,Accessories,Blue Harbour,1472.06,125.84,43,29,1506,5.47,3.65,3809,84,1,0.35,-1.46,0.95,1455,med,South,21,0.16,276,1,1.0,0,1,2025-05-15 07:34:22.700010
SKU_05966,STORE_020,Accessories,Autograph,4271.08,2790.69,52,28,1350,1.02,0.06,874,198,0,0.24,-1.84,1.23,8051,low,Central,39,0.18,193,0,0.92,1,0,2025-07-27 07:34:22.700010
SKU_05967,STORE_036,Apparel,Goodmove,3277.81,1313.96,41,2,1649,1.06,1.88,449,140,0,0.36,-1.81,1.0,6530,high,West,65,0.03,325,0,0.99,0,1,2025-03-16 07:34:22.700010
SKU_05968,STORE_035,Apparel,M&S Core,4710.99,485.91,51,20,1979,2.46,0.21,434,29,1,0.49,-1.62,1.49,8692,med,West,45,0.05,278,0,1.06,0,0,2025-06-27 07:34:22.700010
SKU_05969,STORE_032,Footwear,Per Una,635.48,1909.66,48,17,1971,1.61,2.96,3947,57,0,0.26,-1.24,1.46,4493,high,Central,0,0.25,118,0,1.19,0,0,2025-01-21 07:34:22.700010
SKU_05970,STORE_048,Apparel,Per Una,448.62,173.47,52,10,609,0.65,0.41,2322,115,1,0.33,-1.17,1.36,3760,high,East,23,0.04,36,0,1.07,0,0,2025-04-18 07:34:22.700010
SKU_05971,STORE_044,Beauty,Blue Harbour,3444.77,1757.03,37,4,871,1.76,1.77,3784,56,1,0.15,-1.28,1.1,8230,med,South,33,0.29,194,0,0.96,0,0,2025-01-13 07:34:22.700010
SKU_05972,STORE_040,Home,Goodmove,1478.79,1026.55,36,20,683,0.18,0.44,699,185,1,0.11,-1.65,1.15,9907,high,Central,27,0.1,200,0,0.98,1,0,2025-08-03 07:34:22.700010
SKU_05973,STORE_024,Apparel,Goodmove,3459.02,1133.02,45,3,1089,0.36,1.89,4731,4,0,0.48,-1.18,0.82,1098,low,South,23,0.15,217,0,0.97,0,0,2025-08-25 07:34:22.700010
SKU_05974,STORE_017,Apparel,Autograph,3671.66,1216.3,34,22,1129,4.16,0.66,2666,50,0,0.11,-2.33,0.62,9568,high,West,67,0.07,240,0,0.82,1,0,2025-06-13 07:34:22.700010
SKU_05975,STORE_007,Accessories,M&S Core,1660.51,1300.04,46,10,824,0.33,0.95,4432,164,0,0.41,-2.51,0.56,3031,med,East,47,0.17,354,0,1.05,0,1,2025-03-18 07:34:22.700010
SKU_05976,STORE_043,Beauty,Blue Harbour,4771.81,178.17,41,3,1820,2.36,0.98,328,37,0,0.11,-2.39,0.62,8131,med,Central,58,0.05,187,0,1.2,1,1,2025-02-07 07:34:22.700010
SKU_05977,STORE_050,Apparel,M&S Core,3917.76,2323.8,36,11,1268,0.85,2.55,3785,48,0,0.34,-0.96,1.09,5846,med,South,56,0.19,357,0,1.0,0,0,2025-08-17 07:34:22.700010
SKU_05978,STORE_001,Home,Blue Harbour,1962.3,2236.77,52,14,1227,2.37,2.39,1533,178,0,0.05,-2.2,0.86,3585,low,North,57,0.26,36,0,0.85,0,1,2025-04-11 07:34:22.700010
SKU_05979,STORE_035,Apparel,Goodmove,2177.17,2638.15,51,28,1326,1.19,2.93,19,89,0,0.25,-2.12,0.79,4533,med,West,40,0.07,336,0,0.99,0,1,2025-05-27 07:34:22.700010
SKU_05980,STORE_032,Footwear,Goodmove,3635.18,723.67,46,22,771,0.01,0.07,2604,136,0,0.19,-1.91,0.86,7945,low,East,63,0.02,317,0,1.2,0,1,2025-06-16 07:34:22.700010
SKU_05981,STORE_036,Beauty,Blue Harbour,1658.38,3979.79,42,15,1431,0.78,0.1,1373,110,1,0.05,-1.68,0.65,8361,low,Central,77,0.2,147,0,1.08,1,0,2025-05-12 07:34:22.700010
SKU_05982,STORE_013,Apparel,M&S Core,1616.8,629.71,44,2,1426,2.36,1.75,2653,164,1,0.01,-1.58,1.06,2640,low,South,86,0.28,197,0,0.98,1,0,2025-06-24 07:34:22.700010
SKU_05983,STORE_006,Beauty,Per Una,3198.57,3265.07,46,27,412,0.35,4.79,981,76,0,0.2,-1.28,0.73,4754,low,North,28,0.27,318,0,0.88,1,0,2024-12-04 07:34:22.700010
SKU_05984,STORE_014,Apparel,Per Una,846.01,959.41,50,25,1883,2.29,7.56,1089,157,1,0.2,-0.89,0.75,7887,low,North,9,0.15,172,0,0.85,0,0,2025-01-15 07:34:22.700010
SKU_05985,STORE_037,Home,Autograph,4967.04,1812.24,62,15,948,3.76,10.45,3937,58,0,0.17,-0.44,1.22,6211,high,East,32,0.08,337,1,1.09,0,0,2025-01-02 07:34:22.700010
SKU_05986,STORE_048,Home,Autograph,1577.74,1364.39,55,4,1072,0.29,0.9,4870,141,1,0.46,-1.06,1.04,4527,high,West,36,0.09,266,0,1.12,0,0,2024-11-20 07:34:22.700010
SKU_05987,STORE_015,Beauty,M&S Core,2036.03,1300.07,51,16,1087,0.53,1.56,2900,138,0,0.27,-2.07,1.28,7115,high,South,22,0.14,306,0,0.85,0,0,2025-04-07 07:34:22.700010
SKU_05988,STORE_047,Accessories,Goodmove,1275.47,1997.4,46,18,1851,1.39,0.39,4481,105,1,0.36,-1.61,1.39,866,high,East,45,0.07,147,0,0.89,0,0,2025-04-14 07:34:22.700010
SKU_05989,STORE_004,Accessories,M&S Core,3287.78,1034.55,45,18,1589,0.23,0.43,4425,73,0,0.46,-1.13,1.08,4859,low,South,45,0.12,306,0,1.03,0,0,2024-11-16 07:34:22.700010
SKU_05990,STORE_040,Footwear,Blue Harbour,489.35,2232.74,45,22,439,5.42,1.85,3650,123,0,0.26,-1.9,0.54,8391,med,South,60,0.13,106,0,1.04,1,1,2025-08-14 07:34:22.700010
SKU_05991,STORE_016,Accessories,Per Una,4652.48,1077.66,50,24,486,8.18,2.51,1957,154,0,0.06,-1.56,1.42,2315,med,South,49,0.16,82,0,0.87,1,0,2024-11-11 07:34:22.700010
SKU_05992,STORE_028,Beauty,Autograph,1658.13,3894.38,61,4,1629,1.68,1.62,4728,121,0,0.31,-1.55,1.06,5460,low,North,4,0.29,119,0,1.16,1,0,2025-03-31 07:34:22.700010
SKU_05993,STORE_016,Accessories,M&S Core,4650.4,1033.7,61,2,1335,0.7,5.76,4610,61,1,0.16,-1.88,0.7,5975,med,East,20,0.22,201,0,1.02,0,0,2025-07-02 07:34:22.700010
SKU_05994,STORE_004,Footwear,M&S Core,1415.99,3082.03,47,15,730,0.77,0.76,1082,123,0,0.39,-1.49,1.5,2087,low,West,78,0.06,158,0,0.83,0,0,2025-02-26 07:34:22.700010
SKU_05995,STORE_045,Apparel,Blue Harbour,2665.18,1931.9,50,15,1160,1.09,0.37,3010,93,0,0.39,-1.33,0.65,5804,high,South,54,0.18,178,0,1.04,0,1,2024-12-19 07:34:22.700010
SKU_05996,STORE_026,Accessories,Goodmove,3535.82,247.88,47,8,1583,3.94,1.12,2730,180,0,0.38,-1.28,0.53,3664,low,West,75,0.0,343,0,1.08,0,0,2025-02-22 07:34:22.700010
SKU_05997,STORE_028,Beauty,Goodmove,3139.61,695.54,58,9,1914,3.33,7.5,3468,62,0,0.4,-1.95,1.12,3017,low,North,18,0.08,229,0,0.99,0,0,2024-12-02 07:34:22.700010
SKU_05998,STORE_032,Beauty,Per Una,2658.96,3721.39,49,18,1954,4.6,1.75,1807,121,0,0.17,-1.47,1.44,2302,low,South,57,0.09,249,0,0.99,0,1,2024-11-24 07:34:22.700010
SKU_05999,STORE_045,Footwear,Autograph,3983.96,3299.11,45,26,1972,5.19,0.21,4112,197,1,0.2,-1.64,0.82,6028,low,North,42,0.22,230,0,1.17,0,1,2025-03-11 07:34:22.700010
SKU_06000,STORE_002,Footwear,Goodmove,2457.37,662.18,49,23,1808,0.8,0.81,87,99,1,0.4,-1.58,0.56,7115,high,North,20,0.28,224,0,1.17,0,0,2025-04-02 07:34:22.700010
SKU_06001,STORE_031,Home,Goodmove,1798.24,299.1,55,10,1269,2.51,3.93,3171,66,0,0.11,-1.12,1.42,2182,med,East,19,0.07,120,0,0.83,0,0,2025-04-18 07:34:22.700010
SKU_06002,STORE_003,Home,Goodmove,3648.25,695.57,47,16,1658,0.46,1.9,612,106,0,0.34,-1.8,0.62,7702,low,North,10,0.01,215,1,0.94,1,0,2025-02-26 07:34:22.700010
SKU_06003,STORE_008,Home,M&S Core,4697.9,2377.32,48,12,1577,2.24,3.67,4306,125,1,0.36,-1.35,0.54,7244,med,North,14,0.18,41,1,0.95,0,0,2025-04-08 07:34:22.700010
SKU_06004,STORE_024,Apparel,Goodmove,3085.65,2570.91,53,28,1601,1.64,0.23,3757,104,1,0.38,-1.35,0.68,7154,low,South,82,0.08,240,0,1.11,0,1,2025-02-24 07:34:22.700010
SKU_06005,STORE_015,Beauty,Blue Harbour,1541.6,1577.77,28,12,1879,0.76,1.49,3600,155,0,0.13,-1.51,0.93,8401,med,Central,25,0.03,346,1,0.9,0,0,2025-05-27 07:34:22.700010
SKU_06006,STORE_043,Home,Per Una,3860.48,1195.46,70,4,1965,0.17,2.46,1902,69,1,0.41,-1.4,1.43,4337,low,Central,43,0.06,287,0,0.98,0,1,2025-04-28 07:34:22.700010
SKU_06007,STORE_031,Beauty,Goodmove,3856.24,906.95,55,12,276,0.88,0.58,1979,59,0,0.5,-1.72,1.44,9333,low,East,47,0.16,240,0,0.94,1,1,2025-05-26 07:34:22.700010
SKU_06008,STORE_009,Footwear,Autograph,1479.95,1811.6,58,21,627,1.01,2.57,4605,63,0,0.41,-1.38,0.96,3556,low,West,67,0.28,228,0,1.13,0,0,2025-04-18 07:34:22.700010
SKU_06009,STORE_039,Apparel,M&S Core,2045.23,187.99,53,25,298,4.16,1.39,1557,92,0,0.3,-2.17,1.06,4220,med,Central,3,0.06,166,0,0.9,0,0,2025-05-11 07:34:22.700010
SKU_06010,STORE_045,Footwear,Blue Harbour,875.54,133.95,61,19,187,5.04,2.78,3584,103,1,0.24,-1.33,0.84,1774,high,South,81,0.17,250,0,1.03,1,0,2025-08-14 07:34:22.700010
SKU_06011,STORE_002,Beauty,Per Una,581.4,3211.29,47,21,25,6.01,1.46,2535,124,0,0.31,-1.13,0.73,5494,low,Central,2,0.25,276,0,0.96,0,0,2025-09-07 07:34:22.700010
SKU_06012,STORE_008,Home,M&S Core,4074.34,2168.4,48,7,332,0.66,2.37,4736,176,0,0.02,-0.69,0.82,6999,high,East,38,0.11,342,0,0.87,1,0,2025-08-01 07:34:22.700010
SKU_06013,STORE_007,Footwear,Blue Harbour,1987.37,3146.73,50,16,484,4.01,0.86,4344,154,1,0.21,-1.63,0.51,8426,med,North,89,0.04,289,0,1.18,1,0,2025-03-12 07:34:22.700010
SKU_06014,STORE_044,Accessories,M&S Core,1549.3,544.31,45,17,947,3.07,4.19,2401,167,0,0.24,-1.35,1.2,3345,med,South,53,0.16,257,0,0.83,0,1,2025-07-11 07:34:22.700010
SKU_06015,STORE_039,Apparel,Per Una,1428.24,3279.8,66,16,1414,5.31,1.04,4220,176,0,0.37,-1.62,0.81,4861,low,South,29,0.17,42,0,0.96,0,0,2024-10-22 07:34:22.700010
SKU_06016,STORE_042,Beauty,Per Una,558.07,3698.68,42,10,632,1.82,3.29,2962,57,1,0.45,-0.57,1.0,9273,high,West,7,0.23,165,0,1.07,0,0,2024-09-26 07:34:22.700010
SKU_06017,STORE_016,Home,Goodmove,4926.34,2180.16,56,9,1043,0.09,0.73,3969,101,0,0.44,-1.5,1.34,9449,med,North,83,0.03,243,0,1.13,1,0,2024-10-30 07:34:22.700010
SKU_06018,STORE_035,Footwear,Autograph,1960.82,511.2,62,3,1296,2.0,1.32,684,172,0,0.29,-1.0,0.86,5268,low,North,88,0.08,97,0,0.98,1,1,2025-04-02 07:34:22.700010
SKU_06019,STORE_030,Apparel,Goodmove,987.4,580.67,50,27,451,2.25,1.17,329,36,0,0.24,-1.84,1.02,7083,high,Central,76,0.1,288,0,0.82,1,0,2025-03-26 07:34:22.700010
SKU_06020,STORE_010,Home,M&S Core,4346.87,857.31,61,26,184,1.49,3.0,3212,88,0,0.45,-2.19,0.66,9637,low,West,68,0.19,283,0,1.05,1,0,2025-03-07 07:34:22.700010
SKU_06021,STORE_038,Footwear,Goodmove,3669.98,822.51,50,2,581,0.12,2.37,2540,105,1,0.34,-1.54,1.27,8446,low,East,68,0.1,238,0,1.11,0,0,2025-03-26 07:34:22.700010
SKU_06022,STORE_018,Beauty,Per Una,3379.58,3784.99,46,17,1565,5.61,1.95,2458,166,1,0.4,-0.91,0.72,4632,high,Central,41,0.29,290,0,1.06,0,0,2024-11-05 07:34:22.700010
SKU_06023,STORE_050,Accessories,Per Una,1625.63,3221.15,46,3,1038,0.21,1.45,1922,171,0,0.15,-1.86,0.64,6482,low,North,5,0.1,281,0,1.02,0,0,2024-10-17 07:34:22.700010
SKU_06024,STORE_005,Accessories,Per Una,2193.2,1340.75,43,8,1373,0.01,0.22,4,148,1,0.06,-1.7,0.95,4555,med,North,49,0.27,34,0,0.96,1,1,2025-01-27 07:34:22.700010
SKU_06025,STORE_029,Beauty,Goodmove,4236.22,3284.65,42,15,455,1.12,0.65,1365,88,0,0.25,-2.06,1.27,1148,high,South,68,0.23,347,0,1.18,0,0,2025-01-08 07:34:22.700010
SKU_06026,STORE_039,Apparel,Blue Harbour,3270.51,3111.33,52,19,1619,0.74,0.04,3584,140,0,0.31,-1.62,1.23,6844,high,East,17,0.05,37,1,0.83,0,0,2025-02-12 07:34:22.700010
SKU_06027,STORE_034,Beauty,Goodmove,1858.13,1485.53,51,2,718,2.8,1.83,1461,20,1,0.35,-0.76,1.17,2016,low,South,30,0.06,199,0,0.98,0,0,2025-05-29 07:34:22.700010
SKU_06028,STORE_043,Footwear,Goodmove,723.54,216.94,55,8,1071,0.77,0.27,970,24,0,0.18,-2.47,0.99,8642,low,West,2,0.3,254,0,1.01,0,0,2024-12-13 07:34:22.700010
SKU_06029,STORE_045,Apparel,Goodmove,4520.3,134.11,56,2,653,0.86,0.27,865,30,0,0.23,-1.51,0.62,7143,med,South,40,0.14,131,0,0.98,0,0,2025-05-24 07:34:22.700010
SKU_06030,STORE_023,Accessories,Goodmove,4785.58,1369.93,44,20,1089,6.41,1.96,4988,199,1,0.18,-1.54,1.0,1855,med,South,62,0.2,142,0,0.86,0,0,2024-11-10 07:34:22.700010
SKU_06031,STORE_005,Footwear,Per Una,3649.22,277.04,50,23,1178,0.47,2.38,913,73,1,0.37,-0.97,1.24,2683,med,West,88,0.18,207,0,1.16,0,0,2025-02-28 07:34:22.700010
SKU_06032,STORE_030,Home,Autograph,3517.68,572.27,41,14,51,2.79,0.19,4207,186,0,0.37,-1.17,1.3,4773,med,North,11,0.27,225,0,1.18,1,0,2025-06-06 07:34:22.700010
SKU_06033,STORE_006,Home,Goodmove,2780.01,1092.31,36,13,102,0.41,1.32,1565,136,0,0.22,-1.57,0.53,8553,med,North,16,0.2,184,0,1.02,1,0,2024-09-30 07:34:22.700010
SKU_06034,STORE_046,Home,Goodmove,4862.25,798.18,43,7,1002,1.08,0.19,544,33,1,0.37,-1.24,1.34,7761,low,South,71,0.04,109,0,1.05,0,1,2024-09-30 07:34:22.700010
SKU_06035,STORE_044,Accessories,Autograph,3530.92,664.61,41,28,1221,2.34,0.17,1730,177,1,0.17,-0.87,1.48,5623,high,Central,86,0.04,354,1,1.08,0,0,2024-11-06 07:34:22.700010
SKU_06036,STORE_004,Beauty,Goodmove,567.32,1122.36,60,28,1955,2.53,2.02,1193,126,0,0.04,-1.21,1.14,894,med,East,47,0.14,152,0,0.97,0,0,2025-03-24 07:34:22.700010
SKU_06037,STORE_029,Apparel,Autograph,639.3,2973.88,47,13,1918,3.11,2.73,3234,67,1,0.04,-2.69,1.39,8426,med,North,38,0.11,303,0,1.07,0,0,2025-07-23 07:34:22.700010
SKU_06038,STORE_023,Accessories,Per Una,4824.15,1833.3,50,14,891,0.24,0.62,835,145,0,0.03,-1.03,0.77,9771,high,North,77,0.23,85,0,0.81,0,1,2025-04-28 07:34:22.700010
SKU_06039,STORE_006,Footwear,Blue Harbour,4726.74,2686.48,60,3,1370,0.77,1.07,2735,28,1,0.33,-0.94,0.72,2267,low,East,71,0.12,306,0,0.87,0,0,2024-10-08 07:34:22.700010
SKU_06040,STORE_032,Footwear,Goodmove,2876.61,3722.17,49,21,1782,1.3,1.43,1472,14,0,0.36,-1.12,0.82,6337,high,Central,74,0.12,208,0,1.15,1,0,2024-12-30 07:34:22.700010
